Driver_ID,Ride_Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_Cancelling_by_Customer,Cancelled_Rides_by_Driver,Reason_for_Cancelling_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
500187,06-01-2024,10:00:00,CNR0806410,Success,747288,Auto,Area-25,Area-26,15.29,7.76,0,NULL,0,NULL,0,NULL,798.64,Wallet,30.38,4.3,3
500179,27-01-2024,11:00:00,CNR6397431,Success,721686,Auto,Area-39,Area-46,16,6.61,0,NULL,0,NULL,0,NULL,870.96,Wallet,29.09,4.3,3.5
500147,08-01-2024,22:00:00,CNR2703497,Success,254569,Prime Plus,Area-35,Area-50,9.92,18.5,0,NULL,0,NULL,0,NULL,1332.47,Card,15.26,4.9,4
500192,03-01-2024,10:00:00,CNR2850396,Success,800302,Prime Plus,Area-5,Area-22,10.04,21.06,0,NULL,0,NULL,0,NULL,1153.89,UPI,23.9,4.4,4.7
500151,27-01-2024,06:00:00,CNR2318949,Success,754227,Mini,Area-45,Area-15,5.05,14.94,0,NULL,0,NULL,0,NULL,783.03,Wallet,38.65,4.6,4.6
500128,08-01-2024,20:00:00,CNR8003514,Success,131127,Auto,Area-49,Area-24,4.78,9.24,0,NULL,0,NULL,0,NULL,1702.69,Card,11.73,3.5,3.3
500119,08-01-2024,14:00:00,CNR1121816,Cancelled by Driver,578364,Prime Sedan,Area-22,Area-14,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500157,16-01-2024,18:00:00,CNR8699988,Success,298853,Prime SUV,Area-10,Area-9,4.64,11.97,0,NULL,0,NULL,0,NULL,526.87,Cash,19.34,4.2,5
500124,27-01-2024,06:00:00,CNR5821262,Success,319401,Mini,Area-33,Area-38,14.82,23.76,0,NULL,0,NULL,0,NULL,806.83,UPI,39.76,4.2,3.3
500147,22-01-2024,06:00:00,CNR5175494,Success,138382,eBike,Area-41,Area-38,4.94,26.95,0,NULL,0,NULL,0,NULL,878.79,Wallet,23.15,3.5,3.4
500114,25-01-2024,09:00:00,CNR1820725,Success,751297,Bike,Area-3,Area-30,7.39,14.08,0,NULL,0,NULL,0,NULL,582.39,Cash,22.19,3.7,4
500149,08-01-2024,15:00:00,CNR4209255,Success,224348,Auto,Area-18,Area-15,2.36,2.11,0,NULL,0,NULL,0,NULL,640.3,UPI,10.82,3.4,3.7
500149,09-01-2024,03:00:00,CNR7997790,Success,961784,Mini,Area-23,Area-26,12.02,20,0,NULL,0,NULL,0,NULL,341.1,Wallet,24.13,4,4.5
500106,10-01-2024,17:00:00,CNR2745777,Success,296971,Prime SUV,Area-6,Area-21,9.15,28.32,0,NULL,0,NULL,0,NULL,108.7,Card,21.47,3.9,4.7
500142,25-01-2024,15:00:00,CNR8374632,Success,916466,Prime SUV,Area-49,Area-26,14.12,9.69,0,NULL,0,NULL,0,NULL,321.31,UPI,29.76,4.1,3.1
500159,25-01-2024,05:00:00,CNR6668923,Success,444815,Auto,Area-13,Area-31,11.82,14.09,0,NULL,0,NULL,0,NULL,1128.17,Cash,44.84,3.2,3.2
500144,30-01-2024,09:00:00,CNR6019322,Success,643719,Prime Sedan,Area-30,Area-4,1.21,10.48,0,NULL,0,NULL,0,NULL,301.82,Wallet,45.58,3.8,5
500172,21-01-2024,09:00:00,CNR7392838,Success,425387,Bike,Area-11,Area-39,12.16,15.57,0,NULL,0,NULL,0,NULL,328.25,Cash,34.56,3.6,3
500155,18-01-2024,00:00:00,CNR6235440,Success,834335,Prime Sedan,Area-42,Area-30,17.01,23.98,0,NULL,0,NULL,0,NULL,859.35,Card,20.16,4.6,4.7
500188,27-01-2024,08:00:00,CNR7491539,Success,663858,eBike,Area-11,Area-18,6.55,27.57,0,NULL,0,NULL,0,NULL,1012.3,Cash,35.2,4.4,3.4
500154,16-01-2024,17:00:00,CNR0173425,Success,808441,eBike,Area-5,Area-41,15.24,12.05,0,NULL,0,NULL,0,NULL,70.94,Cash,37.55,4.7,3.8
500128,06-01-2024,19:00:00,CNR3740529,Success,979226,Prime Plus,Area-18,Area-11,1.34,3.91,0,NULL,0,NULL,0,NULL,201.29,Cash,15.41,4.1,3.8
500116,29-01-2024,21:00:00,CNR2417854,Success,794723,eBike,Area-41,Area-34,14.61,27.01,0,NULL,0,NULL,0,NULL,59.1,Wallet,20.14,3.6,3.1
500167,09-01-2024,14:00:00,CNR9320493,Success,201295,Prime Plus,Area-43,Area-5,16.14,25.08,0,NULL,0,NULL,0,NULL,259.98,UPI,9.23,3.3,3.8
500115,14-01-2024,18:00:00,CNR5125912,Success,785761,Mini,Area-12,Area-1,7.01,12.29,0,NULL,0,NULL,0,NULL,1317.39,UPI,23.48,3.1,4.6
500149,02-01-2024,20:00:00,CNR0235915,Incomplete,199346,Prime Sedan,Area-37,Area-11,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500178,14-01-2024,20:00:00,CNR9669636,Cancelled by Driver,170793,Mini,Area-21,Area-43,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500151,01-01-2024,18:00:00,CNR6536259,Success,423851,Auto,Area-40,Area-49,5.49,13.43,0,NULL,0,NULL,0,NULL,1022.52,Card,12.93,3.2,3.3
500141,07-01-2024,11:00:00,CNR3627948,Success,897435,Prime SUV,Area-21,Area-42,1.75,23.96,0,NULL,0,NULL,0,NULL,496.57,UPI,21.33,4.6,4.5
500130,15-01-2024,14:00:00,CNR2596267,Success,292461,Prime Sedan,Area-25,Area-34,9.4,1.18,0,NULL,0,NULL,0,NULL,1287.02,Card,43.62,3.1,3.4
500196,09-01-2024,17:00:00,CNR1157254,Success,356822,Prime Plus,Area-11,Area-47,9.06,18.57,0,NULL,0,NULL,0,NULL,442.73,Wallet,15.85,4.2,4.9
500136,04-01-2024,09:00:00,CNR9334464,Success,499947,Prime SUV,Area-31,Area-2,9.12,3.41,0,NULL,0,NULL,0,NULL,1128.06,Card,45.42,3.6,4.1
500182,11-01-2024,23:00:00,CNR3325437,Success,625021,Auto,Area-13,Area-1,14.88,11.85,0,NULL,0,NULL,0,NULL,1497.28,Wallet,20.82,3.8,3.8
500150,21-01-2024,21:00:00,CNR3908919,Success,908735,Prime Sedan,Area-49,Area-28,18.35,21.95,0,NULL,0,NULL,0,NULL,1408.09,Wallet,25.97,4,4.4
500157,19-01-2024,02:00:00,CNR7208666,Success,814149,Mini,Area-17,Area-39,3.8,8.18,0,NULL,0,NULL,0,NULL,277.62,Cash,29.34,4.3,3.3
500165,28-01-2024,11:00:00,CNR7379098,Success,416900,eBike,Area-28,Area-17,10.51,16.46,0,NULL,0,NULL,0,NULL,1517.3,Cash,44.45,4.2,4.5
500124,05-01-2024,15:00:00,CNR6731793,Success,201576,Auto,Area-11,Area-32,2.33,21.19,0,NULL,0,NULL,0,NULL,382.74,UPI,26.72,4.3,4.5
500177,08-01-2024,22:00:00,CNR7119481,Success,371950,Prime Plus,Area-12,Area-49,19.68,26.28,0,NULL,0,NULL,0,NULL,1291.05,Cash,22.6,4.8,3.2
500108,13-01-2024,12:00:00,CNR0100247,Success,797640,Auto,Area-18,Area-49,12.07,29.64,0,NULL,0,NULL,0,NULL,1225.82,UPI,5.75,4,3
500144,21-01-2024,17:00:00,CNR4343898,Incomplete,740479,Mini,Area-43,Area-26,0,0,0,NULL,0,NULL,1,Customer Demand,0,NULL,0,0,0
500199,16-01-2024,04:00:00,CNR8808489,Success,833232,Prime Sedan,Area-8,Area-34,15.28,8.21,0,NULL,0,NULL,0,NULL,1054.08,Card,23.14,4.4,4.7
500160,01-01-2024,03:00:00,CNR9980308,Success,608072,Bike,Area-29,Area-15,8.6,18.77,0,NULL,0,NULL,0,NULL,1865.15,Cash,4.99,3.9,4.9
500130,17-01-2024,10:00:00,CNR2115585,Success,805756,Prime SUV,Area-6,Area-20,19.93,29.63,0,NULL,0,NULL,0,NULL,990.23,Card,23.87,4.8,4.9
500148,11-01-2024,09:00:00,CNR2760471,Cancelled by Driver,331081,Prime Sedan,Area-25,Area-50,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500169,29-01-2024,09:00:00,CNR4811570,Cancelled by Customer,729858,Prime SUV,Area-15,Area-37,0,0,1,Driver is not moving towards pickup location,0,NULL,0,NULL,0,NULL,0,0,0
500173,28-01-2024,11:00:00,CNR3977679,Success,221309,Prime Sedan,Area-15,Area-15,6.53,4.23,0,NULL,0,NULL,0,NULL,1886.91,UPI,17.67,4.2,3.4
500144,06-01-2024,10:00:00,CNR8950058,Incomplete,936258,Prime Sedan,Area-21,Area-50,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500146,06-01-2024,09:00:00,CNR5623541,Incomplete,577924,eBike,Area-15,Area-32,0,0,0,NULL,0,NULL,1,Customer Demand,0,NULL,0,0,0
500148,26-01-2024,15:00:00,CNR2788035,Cancelled by Customer,601515,Bike,Area-18,Area-46,0,0,1,Driver asked to cancel,0,NULL,0,NULL,0,NULL,0,0,0
500102,22-01-2024,02:00:00,CNR2908178,Cancelled by Driver,155119,eBike,Area-15,Area-45,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500189,21-01-2024,19:00:00,CNR7289103,Success,510373,Prime SUV,Area-31,Area-23,8.43,16.31,0,NULL,0,NULL,0,NULL,1719.69,Wallet,14.87,4.4,3.4
500125,05-01-2024,03:00:00,CNR1758874,Success,605876,eBike,Area-9,Area-29,6.53,5.2,0,NULL,0,NULL,0,NULL,67.81,Cash,11.69,4.5,4.5
500101,29-01-2024,22:00:00,CNR7839610,Success,223047,Auto,Area-31,Area-12,19.63,19.85,0,NULL,0,NULL,0,NULL,837.79,Cash,30.08,4.9,4.3
500190,06-01-2024,01:00:00,CNR2469636,Cancelled by Driver,586197,Prime SUV,Area-43,Area-6,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500107,12-01-2024,17:00:00,CNR6401169,Success,602790,Bike,Area-38,Area-37,6.2,22.62,0,NULL,0,NULL,0,NULL,1306.96,Wallet,39.92,3.4,4
500123,13-01-2024,17:00:00,CNR5009718,Success,951649,Prime SUV,Area-36,Area-35,11.07,2.85,0,NULL,0,NULL,0,NULL,1320.82,Card,42.02,4.1,4.6
500193,29-01-2024,02:00:00,CNR8151581,Success,192086,Prime Plus,Area-14,Area-42,11.69,25.69,0,NULL,0,NULL,0,NULL,758.94,Card,2.72,5,4
500183,19-01-2024,01:00:00,CNR9620992,Success,828866,Mini,Area-9,Area-37,6.95,27.41,0,NULL,0,NULL,0,NULL,1391.46,Cash,49.84,4.2,4
500168,11-01-2024,02:00:00,CNR0182155,Success,177971,Mini,Area-47,Area-40,11.45,8.56,0,NULL,0,NULL,0,NULL,1892.24,Wallet,32.84,3.3,3.9
500121,30-01-2024,15:00:00,CNR1262667,Success,272011,Bike,Area-42,Area-33,8.97,5.45,0,NULL,0,NULL,0,NULL,1227.03,Cash,49.63,3.9,3.1
500195,12-01-2024,12:00:00,CNR1150633,Success,202704,Auto,Area-15,Area-18,8.17,29.09,0,NULL,0,NULL,0,NULL,392.68,UPI,19.55,3.2,4.9
500106,26-01-2024,02:00:00,CNR8457856,Cancelled by Driver,508486,Prime SUV,Area-11,Area-21,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500125,15-01-2024,17:00:00,CNR8675845,Success,263044,eBike,Area-44,Area-33,13.49,5.14,0,NULL,0,NULL,0,NULL,1296.43,UPI,28.81,3.5,4.8
500126,11-01-2024,15:00:00,CNR6444342,Incomplete,339876,Prime SUV,Area-34,Area-46,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500112,28-01-2024,02:00:00,CNR8943007,Incomplete,188693,Auto,Area-11,Area-37,0,0,0,NULL,0,NULL,1,Other Issue,0,NULL,0,0,0
500174,13-01-2024,04:00:00,CNR5489457,Success,658271,eBike,Area-33,Area-44,14.26,12.76,0,NULL,0,NULL,0,NULL,1442.61,UPI,31.2,4.8,4.5
500108,11-01-2024,10:00:00,CNR9699960,Success,648946,Prime SUV,Area-11,Area-44,18.17,6.07,0,NULL,0,NULL,0,NULL,149.27,Wallet,18.99,3.3,3.7
500172,17-01-2024,04:00:00,CNR1936888,Success,323415,Prime Sedan,Area-31,Area-19,1.04,19.3,0,NULL,0,NULL,0,NULL,1920.31,Cash,20.29,4.8,4.9
500114,20-01-2024,18:00:00,CNR8800421,Success,471754,Mini,Area-47,Area-12,1.17,13.49,0,NULL,0,NULL,0,NULL,850.9,Wallet,10.68,4.1,4.8
500168,01-01-2024,07:00:00,CNR1623241,Cancelled by Driver,980130,eBike,Area-7,Area-29,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500197,07-01-2024,21:00:00,CNR1708712,Success,133141,Prime Sedan,Area-27,Area-48,4.05,6.77,0,NULL,0,NULL,0,NULL,871.14,Wallet,24.49,4.3,3.5
500120,30-01-2024,02:00:00,CNR7378598,Success,122179,Prime SUV,Area-8,Area-7,3.4,10.98,0,NULL,0,NULL,0,NULL,1668.18,Wallet,1.67,4.4,3.1
500109,26-01-2024,11:00:00,CNR7424721,Success,220607,Prime SUV,Area-16,Area-18,17.42,29.83,0,NULL,0,NULL,0,NULL,1427.6,Cash,13.12,4.6,3.4
500195,30-01-2024,21:00:00,CNR7618611,Success,547011,Prime Plus,Area-18,Area-13,1.34,6.79,0,NULL,0,NULL,0,NULL,1415.31,Card,43.35,3.8,4
500126,10-01-2024,11:00:00,CNR3456322,Success,149866,Prime Sedan,Area-27,Area-16,4.45,1.02,0,NULL,0,NULL,0,NULL,596.31,Cash,33.36,3.6,3.6
500103,19-01-2024,09:00:00,CNR1933005,Cancelled by Driver,949383,eBike,Area-22,Area-24,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500172,26-01-2024,03:00:00,CNR5362381,Cancelled by Driver,786141,Bike,Area-8,Area-3,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500151,09-01-2024,05:00:00,CNR7905379,Success,234041,Auto,Area-47,Area-10,4.64,16.96,0,NULL,0,NULL,0,NULL,1818.29,UPI,13.37,4.8,4.7
500167,16-01-2024,14:00:00,CNR4790495,Success,235197,eBike,Area-39,Area-18,6.5,28.72,0,NULL,0,NULL,0,NULL,1638.34,Wallet,3.98,4.9,3.4
500118,30-01-2024,05:00:00,CNR5504553,Success,267775,Auto,Area-14,Area-12,11.87,18.17,0,NULL,0,NULL,0,NULL,1032.44,UPI,1.43,4.9,4
500198,13-01-2024,22:00:00,CNR8221252,Success,929026,Prime Sedan,Area-18,Area-9,1.98,29.42,0,NULL,0,NULL,0,NULL,1314.86,UPI,49.49,3.4,3.2
500197,14-01-2024,20:00:00,CNR0757463,Success,865960,Prime Plus,Area-1,Area-23,19.34,6.13,0,NULL,0,NULL,0,NULL,1567.46,Cash,48.61,4.1,5
500181,30-01-2024,08:00:00,CNR3686582,Success,999910,Prime SUV,Area-38,Area-41,15.31,5.51,0,NULL,0,NULL,0,NULL,1809.23,Cash,12.35,4.5,3.7
500189,22-01-2024,03:00:00,CNR1181476,Success,513345,Prime SUV,Area-11,Area-12,14.06,6.45,0,NULL,0,NULL,0,NULL,1307.98,Wallet,8.03,3.9,3.9
500143,05-01-2024,06:00:00,CNR7170031,Success,360406,Prime Plus,Area-42,Area-3,15.63,8.76,0,NULL,0,NULL,0,NULL,68.32,Cash,46.99,4.2,4.6
500133,24-01-2024,03:00:00,CNR7372454,Success,355652,Prime Plus,Area-22,Area-31,2.06,21.07,0,NULL,0,NULL,0,NULL,250.49,UPI,31.75,3.2,4.6
500119,05-01-2024,09:00:00,CNR5819041,Success,820126,Mini,Area-15,Area-44,17.8,24.86,0,NULL,0,NULL,0,NULL,248.39,UPI,6.51,3.3,3.2
500187,16-01-2024,05:00:00,CNR0339001,Success,812437,Prime Plus,Area-22,Area-39,9.08,26.9,0,NULL,0,NULL,0,NULL,1757.03,UPI,34.67,4.2,3.6
500197,22-01-2024,07:00:00,CNR6987009,Success,254958,Prime Sedan,Area-42,Area-10,8.42,21.92,0,NULL,0,NULL,0,NULL,1176.79,UPI,39.49,4,3.1
500148,07-01-2024,04:00:00,CNR0913346,Success,941105,Prime Plus,Area-41,Area-22,18.94,27.73,0,NULL,0,NULL,0,NULL,1010.57,Card,19.78,4.1,4.1
500179,17-01-2024,09:00:00,CNR0757820,Success,685498,Prime Sedan,Area-14,Area-2,10,4.87,0,NULL,0,NULL,0,NULL,1706.19,Card,6.4,4.8,3.7
500102,13-01-2024,13:00:00,CNR4859422,Cancelled by Driver,250026,eBike,Area-8,Area-45,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500200,02-01-2024,02:00:00,CNR6401545,Success,182830,Prime Plus,Area-10,Area-24,5.66,1.36,0,NULL,0,NULL,0,NULL,966.04,Card,41.72,3.8,4.5
500158,23-01-2024,12:00:00,CNR6243762,Success,887619,Bike,Area-42,Area-3,4.3,5.65,0,NULL,0,NULL,0,NULL,935.88,UPI,20.42,3.8,4.9
500145,25-01-2024,09:00:00,CNR5741959,Success,158716,Bike,Area-14,Area-26,5.16,6.33,0,NULL,0,NULL,0,NULL,1642.29,Wallet,37.55,4.1,4.7
500123,21-01-2024,08:00:00,CNR3681861,Success,916628,Bike,Area-5,Area-24,17.09,1.81,0,NULL,0,NULL,0,NULL,1214.37,UPI,14.83,4.1,3.1
500122,09-01-2024,00:00:00,CNR5602955,Cancelled by Driver,197738,Prime Sedan,Area-3,Area-4,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500162,01-01-2024,08:00:00,CNR9795333,Success,527070,Prime Sedan,Area-44,Area-7,18.03,15.6,0,NULL,0,NULL,0,NULL,1602.34,Wallet,25.61,4.6,3
500193,26-01-2024,00:00:00,CNR8016069,Success,247705,eBike,Area-14,Area-44,15.61,5.67,0,NULL,0,NULL,0,NULL,1320.22,UPI,48.22,4,4.5
500117,20-01-2024,02:00:00,CNR7338487,Success,178641,Bike,Area-14,Area-40,19.2,17.44,0,NULL,0,NULL,0,NULL,1544.32,UPI,49.73,3.2,3
500107,24-01-2024,08:00:00,CNR8784412,Success,193563,Prime Sedan,Area-37,Area-24,2.35,21.61,0,NULL,0,NULL,0,NULL,1538.14,Wallet,23.58,5,5
500172,28-01-2024,17:00:00,CNR9994324,Success,484546,Mini,Area-44,Area-9,10.74,19.11,0,NULL,0,NULL,0,NULL,927.68,Cash,16.37,3.2,3.8
500183,27-01-2024,11:00:00,CNR9076511,Success,176523,Prime SUV,Area-37,Area-26,5.24,26.35,0,NULL,0,NULL,0,NULL,1093.48,Wallet,33.79,3.7,3.9
500102,05-01-2024,15:00:00,CNR0799713,Success,836405,Prime Plus,Area-39,Area-32,15.08,4.32,0,NULL,0,NULL,0,NULL,333.75,Card,23.27,4.1,4.9
500173,14-01-2024,15:00:00,CNR5970879,Success,816881,Prime SUV,Area-14,Area-2,9.04,8.31,0,NULL,0,NULL,0,NULL,209.33,Wallet,9.63,3.3,3.5
500153,18-01-2024,21:00:00,CNR5628093,Cancelled by Driver,539459,Prime Sedan,Area-11,Area-13,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500133,21-01-2024,06:00:00,CNR5794958,Success,857830,Auto,Area-39,Area-13,13.69,18.88,0,NULL,0,NULL,0,NULL,1498.53,UPI,16.86,5,4.9
500134,01-01-2024,14:00:00,CNR1418194,Success,998909,Prime SUV,Area-1,Area-29,3.39,14.03,0,NULL,0,NULL,0,NULL,1959.11,Wallet,48.5,3.2,3.4
500123,30-01-2024,17:00:00,CNR5133995,Success,421876,Prime Sedan,Area-24,Area-2,10.54,26.16,0,NULL,0,NULL,0,NULL,850.25,UPI,35.27,4.3,3.9
500163,24-01-2024,03:00:00,CNR4939435,Success,986142,Prime Sedan,Area-28,Area-25,13.53,20.73,0,NULL,0,NULL,0,NULL,1816.47,Cash,32.07,4.4,4.9
500117,04-01-2024,17:00:00,CNR8166447,Cancelled by Driver,627812,Mini,Area-7,Area-41,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500157,29-01-2024,11:00:00,CNR2424314,Success,776184,Prime SUV,Area-30,Area-27,14.37,22.49,0,NULL,0,NULL,0,NULL,603.03,UPI,1.37,3.7,3.4
500185,14-01-2024,02:00:00,CNR8742940,Success,877252,Prime SUV,Area-24,Area-34,12.4,10.72,0,NULL,0,NULL,0,NULL,1948.31,Card,48,5,3.5
500105,27-01-2024,07:00:00,CNR6885169,Success,558648,Prime Plus,Area-21,Area-34,5.39,21.59,0,NULL,0,NULL,0,NULL,814.42,UPI,7.19,3.2,4.2
500193,24-01-2024,14:00:00,CNR1300071,Success,500980,Bike,Area-35,Area-6,1.48,22.29,0,NULL,0,NULL,0,NULL,413.78,Card,49.19,4.3,4.6
500144,13-01-2024,16:00:00,CNR1878320,Success,769396,Auto,Area-10,Area-41,19.71,26.14,0,NULL,0,NULL,0,NULL,326.58,UPI,6.44,4.9,3.2
500137,08-01-2024,16:00:00,CNR0438340,Success,820724,Prime Plus,Area-41,Area-5,8.98,26.8,0,NULL,0,NULL,0,NULL,632.57,Card,32.04,3.9,3.3
500187,29-01-2024,03:00:00,CNR5609946,Success,366863,eBike,Area-11,Area-34,18.61,6.59,0,NULL,0,NULL,0,NULL,347.07,UPI,2.45,3,4
500130,05-01-2024,21:00:00,CNR8010612,Success,678286,eBike,Area-6,Area-23,13.39,14.54,0,NULL,0,NULL,0,NULL,1848.58,UPI,40.64,3.9,4.9
500101,08-01-2024,09:00:00,CNR1879175,Success,554527,Mini,Area-14,Area-47,17.77,13.29,0,NULL,0,NULL,0,NULL,1234.23,Wallet,37.61,4.6,4.2
500121,09-01-2024,12:00:00,CNR5360105,Success,776434,Prime SUV,Area-19,Area-39,19.06,16.38,0,NULL,0,NULL,0,NULL,887.3,Card,20.52,3.2,4.6
500188,16-01-2024,06:00:00,CNR2231306,Cancelled by Customer,933868,Bike,Area-14,Area-30,0,0,1,AC is not working,0,NULL,0,NULL,0,NULL,0,0,0
500139,10-01-2024,22:00:00,CNR5365126,Cancelled by Driver,777663,Bike,Area-43,Area-5,0,0,0,NULL,1,More than permitted people in there,0,NULL,0,NULL,0,0,0
500190,30-01-2024,02:00:00,CNR7331849,Success,730645,Prime Plus,Area-8,Area-29,7.21,12.1,0,NULL,0,NULL,0,NULL,1719.4,Cash,29.24,3.6,4.3
500178,20-01-2024,16:00:00,CNR2848906,Success,415619,eBike,Area-7,Area-27,6.22,22.86,0,NULL,0,NULL,0,NULL,1244.03,Wallet,20.62,4.1,3.6
500201,13-01-2024,17:00:00,CNR6489136,Success,210242,Prime Plus,Area-4,Area-1,19.88,25.98,0,NULL,0,NULL,0,NULL,1462.01,UPI,36.49,3.5,3.2
500159,23-01-2024,22:00:00,CNR9982719,Success,930081,Bike,Area-22,Area-45,16.44,8.83,0,NULL,0,NULL,0,NULL,296.26,Card,9.35,3.3,3.9
500123,25-01-2024,22:00:00,CNR8944155,Success,866367,Prime SUV,Area-18,Area-21,10.17,3.66,0,NULL,0,NULL,0,NULL,1679.31,Card,38.54,4.4,3.7
500112,29-01-2024,03:00:00,CNR6860426,Success,209612,Mini,Area-25,Area-13,7.47,24.61,0,NULL,0,NULL,0,NULL,1891.54,Wallet,38.32,4,3.6
500118,28-01-2024,23:00:00,CNR1592398,Success,171973,Prime Plus,Area-50,Area-26,6.28,5.76,0,NULL,0,NULL,0,NULL,337.21,Cash,16.05,4.7,4.3
500139,05-01-2024,16:00:00,CNR2810642,Cancelled by Driver,322367,Mini,Area-6,Area-23,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500126,17-01-2024,22:00:00,CNR5502067,Success,285225,Mini,Area-19,Area-13,12.29,16.36,0,NULL,0,NULL,0,NULL,1310.37,Cash,25.19,3.9,4.4
500134,10-01-2024,08:00:00,CNR1852528,Cancelled by Customer,206225,Mini,Area-26,Area-26,0,0,1,Driver asked to cancel,0,NULL,0,NULL,0,NULL,0,0,0
500154,30-01-2024,12:00:00,CNR2273257,Success,599917,Bike,Area-33,Area-45,15.04,25.72,0,NULL,0,NULL,0,NULL,374.96,UPI,34.71,3.3,4.4
500182,20-01-2024,10:00:00,CNR1043120,Cancelled by Customer,596846,Prime Sedan,Area-1,Area-39,0,0,1,Wrong Address,0,NULL,0,NULL,0,NULL,0,0,0
500161,01-01-2024,01:00:00,CNR4218598,Success,912915,Prime Plus,Area-11,Area-49,2.78,9.83,0,NULL,0,NULL,0,NULL,1980.1,UPI,37.07,3.9,4.5
500184,29-01-2024,07:00:00,CNR4303787,Cancelled by Driver,383049,Auto,Area-39,Area-31,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500126,07-01-2024,07:00:00,CNR9861427,Incomplete,193610,eBike,Area-24,Area-14,0,0,0,NULL,0,NULL,1,Customer Demand,0,NULL,0,0,0
500191,17-01-2024,02:00:00,CNR6986849,Success,447283,Prime Sedan,Area-17,Area-44,8.43,13.1,0,NULL,0,NULL,0,NULL,1064.15,UPI,49.7,3.6,3.1
500181,27-01-2024,03:00:00,CNR1757310,Cancelled by Driver,257525,eBike,Area-10,Area-30,0,0,0,NULL,1,The customer was coughing/sick,0,NULL,0,NULL,0,0,0
500186,27-01-2024,14:00:00,CNR5140242,Cancelled by Driver,420677,Mini,Area-8,Area-4,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500182,19-01-2024,08:00:00,CNR3801875,Incomplete,847841,Auto,Area-36,Area-10,0,0,0,NULL,0,NULL,1,Vehicle Breakdown,0,NULL,0,0,0
500141,07-01-2024,02:00:00,CNR9150243,Cancelled by Driver,518500,Mini,Area-41,Area-25,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500157,12-01-2024,03:00:00,CNR9514881,Cancelled by Driver,681208,Mini,Area-17,Area-9,0,0,0,NULL,1,Customer related issue,0,NULL,0,NULL,0,0,0
500194,13-01-2024,20:00:00,CNR3294178,Success,428477,eBike,Area-34,Area-29,10.57,20.87,0,NULL,0,NULL,0,NULL,1924.82,Wallet,18.52,3.7,3.9
500171,02-01-2024,04:00:00,CNR9070197,Success,669659,Bike,Area-24,Area-9,18.1,26.46,0,NULL,0,NULL,0,NULL,1356.65,Wallet,3.62,4.7,3.3
500164,23-01-2024,02:00:00,CNR4008630,Success,163821,Prime Sedan,Area-31,Area-45,3.31,17.95,0,NULL,0,NULL,0,NULL,1056.71,Wallet,26.03,4.4,4.4
500147,06-01-2024,19:00:00,CNR2683390,Success,170403,Auto,Area-45,Area-13,1,18.51,0,NULL,0,NULL,0,NULL,973.8,Wallet,6.93,3.2,3.4
500157,17-01-2024,16:00:00,CNR0149885,Cancelled by Driver,790130,Prime SUV,Area-44,Area-29,0,0,0,NULL,1,Personal & Car related issues,0,NULL,0,NULL,0,0,0
500153,19-01-2024,10:00:00,CNR1017256,Success,799961,Prime Sedan,Area-31,Area-19,2.9,18.07,0,NULL,0,NULL,0,NULL,1609.72,Wallet,19,3.6,3.8
500110,18-01-2024,18:00:00,CNR8121350,Success,144702,Mini,Area-43,Area-40,18.25,11.29,0,NULL,0,NULL,0,NULL,67.78,Card,7.83,4.8,3.9
500161,16-01-2024,06:00:00,CNR5829551,Success,455772,Bike,Area-42,Area-47,9.73,25.9,0,NULL,0,NULL,0,NULL,1850.78,Cash,7.86,4.6,4.3
